treatment,outcome
0.0,10.548278889915634
0.0,8.901666497773375
0.0,10.60840565049635
0.0,7.563330385143102
0.0,6.8618739633266905
0.0,7.403869762802553
0.0,8.761987258997532
0.0,8.7000599123593
1.0,3.8853937293847776
1.0,6.44746119758137
0.0,9.967552888491475
0.0,9.11264151996997
0.0,7.416722681538232
1.0,3.3555928878936383
0.0,10.551816807218854
0.0,7.71623889870823
0.0,9.70201577886294
0.0,8.427673630587684
0.0,10.48309584113562
0.0,7.3033714846403
0.0,5.894206250695581
0.0,8.788770947155948
0.0,9.048554743756272
0.0,10.000685951260795
0.0,7.126385128552144
0.0,9.265107600544216
0.0,10.735627283932786
0.0,10.17450172460848
0.0,10.039827830163334
1.0,3.4027628055461285
0.0,6.630371403294397
0.0,10.168032332605732
0.0,6.986219125478955
0.0,8.259551736262512
0.0,8.614730181948289
0.0,10.065496023440998
1.0,4.701000745729068
0.0,9.341959769004047
1.0,3.608853249851785
0.0,7.0935734915763335
0.0,7.634343738151129
1.0,6.083687634965857
0.0,8.274206413902018
1.0,5.3110447704331385
1.0,8.162741598977584
0.0,9.936581291227784
0.0,8.446821353351371
1.0,5.83313242827766
0.0,9.738421069951787
0.0,8.778991885153744
1.0,4.6832140714828885
0.0,7.054733844780003
1.0,10.530624541539986
0.0,10.770996538677323
0.0,8.55906861374906
0.0,9.823880260108991
0.0,5.752709754410537
0.0,7.940248192549742
0.0,10.59089486232273
0.0,8.38318305931729
0.0,10.29954185012391
0.0,7.54703196340163
0.0,6.340870628600674
0.0,10.128331282643508
0.0,9.138348517240589
0.0,10.458592326814689
1.0,4.708766363232501
0.0,8.695666440648363
0.0,9.422563873338012
0.0,10.191188303413668
0.0,9.97709564633622
0.0,7.096651086820577
0.0,7.85780962757633
0.0,10.253812742779727
0.0,10.087303497045747
1.0,5.524180001966251
0.0,9.628191298837912
0.0,10.325793384322814
0.0,11.40864980400847
0.0,10.464063649604055
1.0,4.877892534530132
1.0,3.615758839478837
0.0,8.982967844064905
0.0,9.763342294529547
0.0,6.6508733054718805
0.0,9.5411538421897
0.0,8.913625957242427
0.0,8.574349560206215
0.0,9.629280226431296
0.0,8.333532426443819
0.0,10.89031896358854
1.0,4.5304001478632365
0.0,11.080357210474862
0.0,8.97811979585208
0.0,7.894080055067764
0.0,8.757468596043635
0.0,8.467830411280243
0.0,10.757673092560012
1.0,4.0014546948494285
1.0,3.7531932575261657
0.0,8.54758278874642
1.0,3.9408200954850505
0.0,8.353395340726378
0.0,10.261574098094211
0.0,7.853222797779503
0.0,7.66919293421665
0.0,11.055241888083582
0.0,11.39811429182646
0.0,9.559142822138146
0.0,10.87815606400839
0.0,10.774157363158174
0.0,7.263798344012525
0.0,10.196592214652672
0.0,8.759792492171107
0.0,9.979846006645811
0.0,9.1723140936762
0.0,9.45913607978378
0.0,8.336243861727457
0.0,10.38288528786766
0.0,8.135795216881816
0.0,8.023801989172131
1.0,3.765314886441949
0.0,7.44414696302926
0.0,10.243683506558533
0.0,8.787524327590031
0.0,8.541544686508788
0.0,10.074395431775308
1.0,3.6527819781176754
0.0,9.293433471963043
0.0,9.894425330755594
0.0,10.886885021713145
1.0,5.902610522916687
1.0,4.777366499509307
0.0,10.53473604345951
0.0,11.280940324176616
0.0,8.930662041232635
0.0,7.385050391901069
0.0,9.269996737725164
0.0,8.75197740912002
0.0,9.622754590387304
0.0,11.887922598481127
0.0,9.178030438861605
0.0,7.326905898499257
1.0,3.0520627566062672
1.0,3.0505957867169204
0.0,10.65718979714423
0.0,9.151561147638496
1.0,5.532444019192335
0.0,9.72726605047529
0.0,10.017667369017987
0.0,6.9876095617781
0.0,10.022231598136544
0.0,9.971363773176783
1.0,5.465215473511869
0.0,6.908100929430164
1.0,5.716090258005772
1.0,3.1080587938310664
0.0,8.139837824176801
0.0,5.745227483453002
0.0,8.859548316556406
1.0,3.8684005751123474
0.0,8.304851223485542
1.0,3.9144939250316257
0.0,8.575964756310578
0.0,10.046059078766907
1.0,3.0203173726152293
1.0,2.5365843137235173
0.0,9.189445758610104
0.0,7.355355912580184
1.0,3.626703970580584
0.0,8.837099103217213
0.0,7.47065053042676
0.0,8.0048032092825
1.0,4.550451967488957
0.0,10.368668063654312
0.0,8.271438327564127
0.0,13.232473297793312
0.0,8.886992382496373
0.0,8.673795142718543
0.0,8.056452147640359
1.0,7.680357633680771
0.0,10.469525982591492
1.0,3.801580068798768
0.0,8.208682054568149
1.0,5.692279839608713
1.0,5.231299631971631
0.0,7.356989531393188
0.0,7.672807091219932
0.0,8.930944183774104
0.0,9.0710326933669
0.0,6.851320174122313
0.0,8.456982619643336
0.0,6.3220244560853445
0.0,9.296235433206109
0.0,11.46682843546784
1.0,5.6815366795862925
0.0,8.020868145159055
0.0,10.59510419538178
0.0,9.969146531958058
0.0,6.973896831627629
0.0,9.9515694854994
0.0,9.69799953481719
0.0,10.23657303815624
0.0,10.910624800146808
1.0,6.177097829864296
0.0,9.541628216460124
0.0,10.831386177125792
0.0,9.254658903700252
0.0,8.550055932027623
0.0,7.502295338993921
0.0,9.43324083728622
1.0,11.673126689734554
0.0,7.4010684595043505
0.0,11.17442592822301
0.0,8.735688918371894
0.0,11.479391866563166
0.0,10.864212170362798
1.0,5.636160287786595
0.0,8.986863990255857
1.0,4.44334339342373
0.0,9.7988077241351
0.0,8.57456785306527
0.0,6.28845920160329
0.0,7.74741153194227
1.0,5.075883695422198
0.0,8.46909369776653
0.0,8.982607366192386
0.0,9.46789440211618
0.0,8.075863910358382
0.0,8.769776064374431
0.0,8.654818083819496
0.0,9.934031422019851
0.0,10.912303367531146
1.0,4.161885150355072
0.0,9.82678170828135
0.0,7.821880825972473
0.0,8.276257035629685
1.0,6.906918024900011
1.0,5.538507700073297
0.0,7.592611488989959
0.0,10.815985687187675
1.0,9.580137029690242
0.0,9.077785898108738
0.0,8.98006105119935
1.0,7.080563543947039
1.0,3.240544998092382
0.0,8.730065918427638
0.0,11.95505399932449
0.0,7.363837785167203
0.0,10.405420285834117
0.0,6.360313886074599
1.0,5.632130999052773
0.0,6.299762725647556
0.0,10.94665994817605
0.0,10.58655175518432
0.0,5.824261968189587
1.0,7.441061371918563
0.0,11.178512893330996
0.0,8.044404470244576
0.0,6.636609042710933
1.0,5.618537117879919
1.0,5.842645565072759
0.0,11.553244989943718
1.0,4.687399619915396
1.0,3.4088481542173232
0.0,7.740900424507469
0.0,7.910454800270644
0.0,8.179733035963254
0.0,10.09007895341428
0.0,10.64672687565144
1.0,9.485255797409344
0.0,8.104972131899515
0.0,10.802093110457944
0.0,7.63849054923626
0.0,9.277371769359632
0.0,6.622890199953158
0.0,8.863160549776481
0.0,7.031473579399166
0.0,10.40796487954961
0.0,8.938514307922622
1.0,2.563591511228314
0.0,12.65985596855413
0.0,9.709627950852823
0.0,9.74514618963439
0.0,11.422139706258069
0.0,8.45408132386605
0.0,6.441309060065511
0.0,8.048961749627285
0.0,8.40433492109052
0.0,9.811817884027034
1.0,6.214466814564876
0.0,7.793110889691823
0.0,10.11811344509534
0.0,11.235222074827478
0.0,8.282981477819687
0.0,11.0282326158911
0.0,6.636641014825072
0.0,11.43109054895106
1.0,6.375706779762421
1.0,4.86645592194436
0.0,7.1056759712006246
0.0,8.791007068876512
0.0,11.35516326802724
0.0,8.192992564372583
0.0,10.22370450850898
0.0,10.822728135973394
0.0,7.61619267145953
0.0,9.473843608912755
1.0,6.650881076492917
0.0,9.11494327271856
0.0,8.710260643348763
0.0,10.72611921764222
0.0,9.682405716731324
0.0,7.503138900937202
0.0,11.106611687343818
0.0,10.77052106955098
1.0,4.93992401279129
0.0,11.593521367376846
0.0,8.537981784535912
0.0,5.43498397463722
0.0,8.745979353918477
0.0,6.48834009049072
1.0,7.349076636743331
0.0,7.505801852179503
0.0,10.886399311943055
0.0,9.363146365098965
1.0,4.96706296174525
0.0,10.787362209955898
0.0,10.219368184307523
0.0,10.79086143938734
0.0,9.77894539683159
0.0,7.546296270436199
0.0,7.66285134706792
0.0,11.54378131593222
0.0,10.337746448539326
0.0,8.642538776573405
1.0,2.3756120970978527
0.0,8.984313537581992
0.0,10.027442589529336
0.0,9.323960530856892
0.0,9.89028927592158
1.0,6.140632139302835
0.0,7.2194133263218845
0.0,11.88105091610047
0.0,9.650922374425477
0.0,9.427037200329298
0.0,8.755621439372286
0.0,9.96957031743915
0.0,10.9950202118748
0.0,10.112146330538936
0.0,7.256924775700725
0.0,8.546343111978485
1.0,4.144788511392999
0.0,8.665460304563904
0.0,8.625875602181603
0.0,11.330450859230176
0.0,10.27980959251394
0.0,10.020925699831029
0.0,8.028415342663429
0.0,9.56493500448668
0.0,11.891333546213826
0.0,8.919007408292703
1.0,7.71004230761017
0.0,7.560663910804091
0.0,9.91359071119433
0.0,7.402151008476208
0.0,7.145196735581875
1.0,-0.0164614667260831
0.0,10.440429443967794
0.0,8.528415365184005
0.0,11.924913317950756
0.0,10.376909789769062
1.0,6.979427178788878
0.0,10.924261839994552
0.0,7.452151230966417
0.0,7.539790692156944
0.0,10.49936323014724
0.0,7.733789087893338
0.0,10.21570151740358
0.0,7.476360140151835
1.0,8.71550727911557
0.0,9.643049124283277
0.0,11.020571998530782
0.0,9.46599572276776
0.0,9.26930004773186
0.0,9.681461519729602
0.0,7.458212485291082
0.0,10.174068519707197
0.0,9.001874806987685
0.0,8.361257043240734
0.0,8.627462722564376
1.0,7.517594872169213
1.0,5.783530935015735
0.0,6.783984805607513
0.0,10.809512656084395
1.0,7.548141753806674
1.0,5.888725312099157
0.0,9.040245097261558
0.0,10.803674879003236
0.0,9.961970841672631
1.0,5.569413624975221
0.0,8.140334562121177
0.0,10.951811205307068
1.0,5.081372775370287
0.0,10.321801363251309
0.0,6.161027281655489
0.0,7.335972762238815
0.0,9.984196615641352
0.0,8.17968083915601
0.0,11.224585829279247
0.0,8.335260019751535
1.0,5.207900356375928
0.0,9.00926120068252
1.0,6.8576371997109895
0.0,8.814069672120732
0.0,7.633038295342961
0.0,9.705848847837972
1.0,5.332638827309449
0.0,10.696065721373968
0.0,7.368715367077675
0.0,10.051682426651746
1.0,3.661336611294168
1.0,0.0661794535433122
0.0,9.108341586433532
0.0,8.098315050796046
0.0,10.518330713935454
0.0,7.140480759924259
1.0,3.5828379632164395
0.0,9.630511383982366
0.0,8.816614611146841
0.0,8.227893238134717
0.0,11.380566303017028
0.0,10.910763870372596
1.0,6.62064251647581
0.0,9.058389279647631
0.0,7.753464499735214
0.0,10.663869284089603
1.0,4.406401044884231
1.0,5.791119782094996
0.0,8.501555152608898
0.0,8.22140199138715
0.0,11.834682620794112
0.0,9.853683990907006
0.0,9.423765824073318
0.0,9.0220876596932
0.0,7.424451033599729
0.0,9.200789919785182
0.0,10.763371174919856
0.0,10.746202903008289
0.0,10.15365105859006
0.0,12.915071498791916
0.0,7.205387628831525
0.0,9.912998898258165
1.0,4.949315319925196
0.0,7.97223174177099
0.0,6.874323451915421
0.0,11.25279142897532
0.0,8.056933500436001
0.0,9.92757155671308
0.0,9.047411088792462
0.0,5.80982930568215
0.0,8.391450723704601
1.0,5.449852568850502
1.0,9.468187641577137
1.0,6.075035607798121
0.0,8.10701319194873
0.0,8.440422971064852
0.0,5.971559406167318
1.0,4.767370435872378
0.0,8.965876284746578
0.0,8.739661856011315
0.0,4.994486263826507
0.0,10.520765223255868
1.0,7.059258365192092
0.0,9.561508785442763
0.0,4.694205429434389
0.0,9.782865538552588
0.0,8.899821568961304
0.0,8.315614758864033
0.0,12.343020541611422
0.0,8.852414865456431
0.0,7.861423475985433
0.0,9.559048878001132
1.0,2.666708822322824
0.0,9.025479704796798
0.0,7.408179437703597
0.0,9.267964932966882
1.0,6.868330008653745
0.0,7.36891606574526
0.0,8.882493945817128
1.0,3.7742805305831553
0.0,10.520592886095168
0.0,6.882593641696138
0.0,8.181238572797415
0.0,5.996284522775168
0.0,11.05409928615514
0.0,8.07081185685308
1.0,5.975091321046338
0.0,7.842317669070527
0.0,9.44245884753914
1.0,2.4280812745889597
0.0,10.035418193594698
0.0,6.066233267434859
0.0,8.73254337844182
0.0,10.254520250757231
1.0,7.513454457779816
0.0,7.442545710010256
0.0,8.890478407524192
0.0,9.001704799606363
0.0,9.010151885258258
0.0,8.655765848887127
0.0,6.757275587536089
0.0,8.955871602748989
0.0,9.26158789590841
0.0,9.292939400794577
1.0,6.109972395382274
0.0,8.642734484346587
0.0,11.006106266959703
1.0,2.067712782793649
1.0,4.730359118719059
1.0,5.896611724448858
0.0,13.409066936080688
0.0,8.887727813510024
0.0,9.27450964425435
0.0,9.538569885733828
0.0,7.343030531610108
0.0,11.77551742218836
0.0,9.673505566710192
0.0,7.47264566382767
0.0,7.612956296688647
0.0,10.562702029176124
0.0,8.060041403666421
0.0,6.444457551517829
0.0,8.32087423440264
0.0,6.425278120663067
1.0,6.066831765418239
0.0,7.700781075887139
0.0,6.972292357990906
1.0,3.3251481903932083
0.0,8.730958817713521
1.0,1.5574296563667267
0.0,9.275548680134545
0.0,7.580923093658215
0.0,6.722744058415438
0.0,9.982410496690342
0.0,9.809482141035597
0.0,7.983025660929885
0.0,9.640294173557429
0.0,10.24311373889244
0.0,9.245142132676955
0.0,8.738232393825133
0.0,8.286982045113977
1.0,6.159906879007776
0.0,9.67226849372641
0.0,10.20219372099797
0.0,8.382674760192431
0.0,8.443673419332015
0.0,8.923767031458409
1.0,5.8472969638245615
0.0,9.594103325875208
1.0,5.626371969229753
1.0,6.030144737786454
1.0,5.59516433594249
1.0,5.451500206607319
0.0,10.134380944943173
1.0,9.376775348906389
0.0,11.1485919299096
0.0,7.164203854036163
0.0,6.7279568751373136
0.0,9.63271057352644
1.0,5.683591141954339
0.0,8.114821078883878
0.0,12.386139073033124
0.0,10.953671093879716
0.0,8.603310191791788
1.0,3.734967885712973
1.0,5.098120548166751
1.0,5.296818569826779
1.0,4.571285147404669
0.0,9.33607746753777
0.0,10.91252945369417
1.0,8.183827521852919
0.0,6.998509942799128
1.0,6.98104011419673
0.0,11.547745907356688
0.0,8.163806620016397
0.0,10.495956531157706
0.0,8.004511985821503
1.0,9.43093113866382
0.0,9.59472871296524
0.0,9.932718349104816
1.0,4.6784292195370245
0.0,9.539853638968005
0.0,8.544583416451353
0.0,9.650598093669108
1.0,5.009082354331528
1.0,5.131297346236845
0.0,8.221423320862847
0.0,10.037962720612928
1.0,6.668616402650207
0.0,7.901864384343748
0.0,6.030114031536067
0.0,8.824789739638325
0.0,7.837282248503136
0.0,7.432892332895717
0.0,9.017210529734257
1.0,5.2574995893061285
0.0,8.85318697661368
1.0,6.974327582334013
0.0,7.846884728006858
1.0,6.824961124702931
0.0,11.254508086499936
1.0,2.7822313059739185
0.0,8.174665917689678
0.0,8.867200299570774
0.0,8.970413185193937
0.0,6.832578790962782
0.0,7.579651824850844
0.0,6.917776917596347
0.0,10.168737659119891
1.0,3.9392273506686655
0.0,9.364517138005994
0.0,8.971576072660588
0.0,8.722417240775755
0.0,10.651436468433058
0.0,9.19222636641988
0.0,9.020205168814837
0.0,9.98846891348511
0.0,7.3202462887933
0.0,10.135832329689022
0.0,8.133903241780255
0.0,7.728927409216837
1.0,5.40567181663441
0.0,7.815764730360363
0.0,9.570351769912424
1.0,4.533373674835729
0.0,9.715543347790891
0.0,6.905343628389044
0.0,9.82734510239898
0.0,8.278901056485395
0.0,7.818157275174587
1.0,5.5538785572775184
0.0,10.243042771553856
0.0,9.932885973707474
0.0,11.40771931966588
0.0,10.010610857722902
0.0,10.658528635943108
0.0,8.313673905723956
0.0,8.861526930517341
1.0,6.242819643616191
0.0,10.24649848138147
0.0,6.485979473443606
0.0,9.00308806377641
1.0,4.720644952859568
0.0,9.588943635079618
1.0,5.291782969991627
1.0,4.744344821202136
0.0,8.672891069519133
0.0,9.969612217645532
0.0,9.705254037160737
0.0,9.51674549254357
1.0,2.753821177261956
1.0,4.45393765021906
0.0,6.691982415600873
0.0,7.72698119743221
0.0,8.451460808774028
0.0,12.38295388888784
1.0,5.879597331793795
0.0,11.61327856678354
0.0,6.989907630452254
1.0,3.515359562195412
0.0,8.647759219286385
0.0,11.251463203201949
0.0,9.416095753628294
0.0,7.305217603851704
0.0,10.115920851552032
0.0,8.20210611060221
0.0,8.853726159835826
0.0,8.002823139409351
0.0,7.602946632074293
0.0,10.319642375335803
1.0,5.625955550372692
1.0,0.7189861475313544
1.0,5.0846281242655085
0.0,9.330960557273183
0.0,10.073362207312618
0.0,5.900074055856639
0.0,8.437781241641215
0.0,10.363522327637837
0.0,8.82333418566013
0.0,7.898196481627063
0.0,8.109208723317794
0.0,8.535607254584974
1.0,5.387612102360339
0.0,9.148886457761042
1.0,3.46911401385207
0.0,8.833149535902622
0.0,9.032004858783695
0.0,9.973680344864247
0.0,6.951382375088015
0.0,8.366114668638852
0.0,7.598385474866284
0.0,9.914861150349935
0.0,10.379141832084184
0.0,6.787290167532662
0.0,8.434486771577324
0.0,7.866468811457934
0.0,6.355785930156213
0.0,8.16228217376439
0.0,7.339427188422945
0.0,7.460754069072203
0.0,9.3434870370536
0.0,7.514811955841488
0.0,10.144939431373237
0.0,11.275159705065745
0.0,8.53409047245415
0.0,8.040253778707484
0.0,9.801296442726724
0.0,8.621498339402596
0.0,8.5088403927126
1.0,4.159325675018106
0.0,6.965342520626585
0.0,5.037498657860139
0.0,7.110805270560418
0.0,8.56373945680711
0.0,8.098710740746437
1.0,3.8754183037320846
1.0,8.569320107487734
0.0,9.557020846984116
0.0,9.371317792429227
0.0,8.214725268110984
0.0,9.191188013726205
0.0,9.602233877484885
0.0,7.3213378518108225
1.0,7.397630853196789
1.0,2.3683740234734536
1.0,3.703583289902789
0.0,8.466090329488404
0.0,8.690777569594045
0.0,7.060160454226228
1.0,6.212972292178806
1.0,5.518389955592437
1.0,9.457189925384208
1.0,4.256247785719455
0.0,7.702455067006054
0.0,9.022178031506511
0.0,9.733684121344686
0.0,10.870643164622928
0.0,7.7883412850473555
0.0,6.590361693367488
0.0,6.295663079045922
1.0,6.081007233144925
0.0,8.813130643889714
0.0,10.22121335206614
0.0,9.458686323825964
0.0,8.854022397070938
0.0,8.321227492816837
0.0,9.210447368967223
0.0,9.858091261956565
0.0,7.404678635785716
0.0,8.317178672792929
1.0,4.735914496767184
0.0,10.683689968784938
0.0,9.26959943863801
0.0,7.45544737827941
0.0,7.097408307755547
0.0,9.219662720443385
0.0,9.671233112444972
0.0,8.539516433993013
0.0,7.658833390576678
0.0,10.140812708387177
1.0,6.226480205305002
0.0,8.271987359460871
1.0,5.207119273681118
1.0,7.78400420298769
0.0,7.779265402152744
0.0,8.131499539605887
1.0,3.546432611176276
0.0,10.826136975873828
0.0,7.0940513283610365
0.0,6.88229061232734
1.0,5.276879392854144
0.0,6.851852335138923
0.0,10.71779823422801
0.0,9.43599081757001
0.0,5.834663034104764
1.0,7.012432252329273
0.0,9.956513309828482
0.0,7.993117805963889
0.0,8.523558342603053
0.0,6.435615779310735
1.0,1.811512300989288
0.0,7.732036568589128
1.0,8.244646926114582
1.0,3.6779963615261937
0.0,11.93842124058246
0.0,5.862782511675784
0.0,10.363170259035554
0.0,8.016910349932736
0.0,8.557807706031904
1.0,5.128335924262711
0.0,7.833960890398883
1.0,5.947600460874382
1.0,4.512726377502019
0.0,9.655042219352424
0.0,8.60872702810899
0.0,11.24972491354396
1.0,3.961852007456304
0.0,7.336639715742614
1.0,4.08050831315026
0.0,8.547030500825954
0.0,7.811363420816984
0.0,11.745296026162166
0.0,11.902069907996768
0.0,8.79984686739907
0.0,9.81932004496494
0.0,8.910093438674929
1.0,5.48669219143075
0.0,9.044535794451232
0.0,9.093039199169562
0.0,10.994690452319958
0.0,6.433366674215776
1.0,5.998625953470199
0.0,6.685776656729908
0.0,8.531860897087409
0.0,8.478693493552495
0.0,8.59958113218961
0.0,9.58315940400685
1.0,6.702070712333482
0.0,11.11416191617436
0.0,8.000565703546034
0.0,10.636010022553858
0.0,10.626723751634952
0.0,10.056390434908929
0.0,9.67258361619801
0.0,11.467214169757758
0.0,6.762108897657189
0.0,8.850349677993286
0.0,8.78544339042733
0.0,7.990159425732059
1.0,4.639531029292401
1.0,6.853554584495995
0.0,9.098067701910436
0.0,11.19379209434916
0.0,9.93386610358142
0.0,7.52949150157766
0.0,9.6377574742244
1.0,6.625155223869527
0.0,7.771377155915418
0.0,9.75346924042872
1.0,3.689192455679106
0.0,8.127130069927684
1.0,3.882619808057559
0.0,8.195486466354097
0.0,9.880646658281709
0.0,10.24789793177954
1.0,5.305605738306626
0.0,7.227274796787638
0.0,8.466294868748191
1.0,6.725584749177496
0.0,8.251411347575914
0.0,7.010233391139262
0.0,8.81804806604151
0.0,10.025063530390057
0.0,7.317557276011321
0.0,9.296996597416571
1.0,3.5966016121345907
0.0,8.804114105121723
0.0,7.082368348123316
0.0,7.427988135471867
1.0,5.891034197976248
0.0,8.165762835037405
0.0,7.204705003843111
0.0,8.853506067029992
0.0,9.715815021051508
0.0,7.262718073210392
0.0,10.430424742513557
1.0,5.53910108153307
1.0,6.039107041273697
0.0,10.352982621352153
0.0,9.37403358585752
1.0,4.935850385762533
0.0,7.383074492419233
1.0,2.65881358726381
0.0,9.42067486981056
0.0,10.060519089019843
0.0,9.418134232832363
0.0,6.689283991425576
0.0,9.053092181387123
0.0,9.046348922719686
0.0,8.234241530538627
0.0,6.173913445164052
0.0,7.794772351684615
1.0,4.08114505886497
1.0,5.8119408288022445
0.0,10.714209559975505
0.0,10.035021475908056
0.0,8.486199230363912
0.0,8.56803595925196
1.0,5.755734764420323
0.0,8.943580821435813
0.0,10.312412331266923
0.0,8.308610619992464
0.0,10.713947620969948
0.0,8.883196459786884
0.0,11.898872066176876
1.0,6.684513719880682
0.0,7.347947072590705
0.0,10.085136478701166
0.0,9.300625077128393
1.0,7.890830080727332
0.0,9.713447063167006
0.0,6.4641645360468925
0.0,8.911414260202505
0.0,8.263346190755392
1.0,3.9196004678904313
0.0,11.92446118914818
0.0,11.736721088734264
1.0,5.9323561584290765
0.0,7.985751629309766
0.0,9.248245716557893
0.0,10.089600066335615
0.0,9.703978978369395
0.0,10.389723828020667
0.0,8.601013899965016
0.0,9.219422790154834
1.0,5.6992810290073805
0.0,9.651704774532902
1.0,4.2606202980617045
0.0,8.66819640795452
0.0,11.748564902546818
0.0,7.853274310494246
0.0,8.839356424341803
0.0,7.951363118497509
0.0,11.40996913280332
0.0,9.11285634105336
0.0,10.313708252059806
0.0,10.241039651718328
0.0,10.73979688553748
0.0,8.352096455541055
0.0,9.217833919546235
0.0,6.836608280807145
0.0,7.960268725567083
1.0,5.180481606249416
0.0,9.544424726632728
0.0,8.992136557312122
0.0,6.296989729818099
0.0,11.070659308761687
1.0,5.748111792309704
0.0,10.646229655205127
0.0,6.306383216592323
0.0,9.708282828463052
0.0,9.638128966266365
0.0,8.786030590770693
0.0,8.373441136591788
0.0,9.271372797047215
1.0,7.300499735997913
0.0,9.323989017983893
0.0,8.552991189544842
0.0,9.994797300072465
0.0,10.264636117617744
0.0,7.016047654282425
1.0,2.42693395618899
0.0,11.366618642081797
0.0,10.03669530680488
0.0,9.554203795907592
0.0,9.027742143359273
1.0,3.621242771877809
0.0,6.428989123344952
0.0,8.322933135051658
0.0,10.11985817624221
0.0,7.251839992318859
0.0,7.171248975670873
1.0,7.429711019109897
1.0,9.711471201715508
0.0,7.859408714617055
0.0,12.728813260030083
0.0,8.340164620653404
0.0,8.297629346313366
0.0,8.837645102814003
1.0,8.901333255643664
0.0,6.252893420563444
1.0,5.559742900333939
0.0,8.78129228756465
0.0,9.77015581703205
0.0,11.613620959771264
1.0,2.237893264507981
0.0,8.644251891118872
0.0,9.886059050778146
0.0,8.73904173660135
0.0,11.118629991037462
0.0,8.749446448784626
0.0,8.12774791880126
0.0,9.26126263219499
0.0,10.71011038134129
0.0,9.872578181956255
0.0,8.245584316302624
0.0,9.063954568395028
0.0,8.499310824954991
1.0,6.251201214198293
0.0,7.689450683399922
0.0,8.799678648573506
0.0,8.352746989329622
0.0,9.084725215021942
0.0,9.950273177534733
0.0,9.04729620598042
0.0,10.723191245354824
0.0,8.892181747723214
0.0,7.386370290724564
0.0,8.209738066541156
0.0,8.957201573507465
0.0,7.058483544483392
1.0,3.431225636849684
1.0,4.286608168208561
0.0,8.91539305643553
1.0,2.150085771560497
1.0,5.742731965696429
0.0,7.750232405906002
0.0,8.540918453853294
0.0,11.042707315903996
0.0,7.8983001687343934
0.0,10.18487130589184
0.0,9.766790845930249
0.0,9.948962480308534
1.0,5.0360157581715415
0.0,10.032054785006606
1.0,3.5641385218618544
0.0,8.926524858362132
0.0,10.270129700376057
0.0,9.011144264069287
0.0,10.14398460164012
0.0,8.087023220238244
0.0,10.668383389537142
0.0,11.4197601475687
0.0,8.859859496644926
1.0,5.317588697129251
0.0,7.757650435952611
0.0,10.629667073802132
0.0,8.29618476774621
1.0,3.880102913695594
0.0,9.994888137042814
0.0,8.391283310734986
0.0,8.900693412387044
0.0,7.565755208251335
0.0,10.498452003027625
1.0,3.8932857889087766
0.0,7.714805606470031
0.0,7.352155528744834
0.0,8.74884133558905
0.0,8.958013710127119
0.0,8.478240841627384
0.0,8.942133866788256
0.0,10.80817834301332
0.0,9.830224727316905
0.0,10.121062672321528
0.0,8.0713010211478
0.0,8.94132271718883
1.0,5.184342561823489
0.0,9.109115763376284
0.0,7.933261350794279
0.0,9.212984087908078
1.0,4.550374590232773
0.0,8.980903528360571
1.0,5.022519937327052
0.0,5.297400522310125
0.0,9.3087776220669
0.0,7.178057894874495
1.0,6.444395541236007
0.0,8.994620142569675
0.0,8.480878057197783
0.0,8.668255154864225
0.0,9.314365328851528
0.0,7.998862746746427
0.0,7.8337683045453215
0.0,6.211044952313157
1.0,6.677742338100038
0.0,7.612195551468522
0.0,10.51558491928514
0.0,11.613523503012912
0.0,7.604105907059722
1.0,-0.0929025092366151
0.0,10.061479238343988
1.0,6.106074583932745
0.0,9.377338194731596
1.0,8.113684400585406
0.0,9.865968521720298
0.0,11.642907535701918
0.0,8.76186775893975
0.0,9.325369187953957
0.0,7.21785789826823
0.0,8.688111845305079
1.0,3.0891870592350177
0.0,7.122209107864384
0.0,9.710641885354402
0.0,9.86112221301692
0.0,9.68531570016358
0.0,9.438404766314596
0.0,9.204085186671414
0.0,9.81396748149488
0.0,9.48529948139033
0.0,5.117560138419709
0.0,10.159858193902249
1.0,5.933419576370992
0.0,6.915262346136088
0.0,10.10158256749431
0.0,6.177891891938621
0.0,5.418863243016144
1.0,5.600065901040028
0.0,8.285129532209714
1.0,6.027281512834256
0.0,6.242903378068386
0.0,7.946173632973883
1.0,6.645981032116667
0.0,7.783231848893107
1.0,8.285341817396748
0.0,7.210654397965083
0.0,7.745126644992989
0.0,8.564693085502062
0.0,9.085963498185244
0.0,9.942247606401825
0.0,9.647266577313172
0.0,8.069096167866915
0.0,9.197964579107076
0.0,8.565488220681235
0.0,10.428892127986405
0.0,8.516590945892856
0.0,10.63298358527846
0.0,9.43330016091669
0.0,9.96077891067102
0.0,9.837680478780582
0.0,6.050244044605288
0.0,11.337572054473558
0.0,6.884111914958519
0.0,7.151099922932211
0.0,11.12518726490496
1.0,6.833244987198503
0.0,11.270689343228808
0.0,10.966117939328903
0.0,9.789606942072878
1.0,3.3287035408600745
0.0,8.743710316405108
1.0,2.548505963222219
0.0,8.576169393496702
0.0,9.511465977797778
0.0,10.266223793328871
0.0,8.267339766413043
0.0,7.06956766397278
0.0,6.934539820184271
0.0,8.578348653792302
0.0,8.533139685900766
0.0,8.650214125395063
0.0,7.365944402514744
0.0,10.55170367587943
0.0,7.143890939291817
0.0,8.097331911514926
1.0,6.019447700694318
0.0,7.949965128995534
0.0,7.287144231245532
1.0,3.3937772550236867
0.0,8.352736285584662
